title,soldprice,link
Apple iPhone 11 Pro Max - 64GB - Factory Unlocked - Excellent Condition,"IDR8,428,428.57",https://www.ebay.com/itm/114988279133?epid=25041284608&_trkparms=ispr%3D1&hash=item1ac5d5e55d:g:Uk0AAOSwhi9hO8iy&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLjlnpsA7XsVaUn8t%252FX5x8LgH3tfXh658C9%252FGwLOe7RUrIMp1nu5m46A4CQR7746UbGkFr79jKFeNjzSpt0EBFdATu1Aek5bLGSTD2Tb09qfdv4D96xtAL1TFaqI%252FFoBEsZrjXZCgBW5vtq84RGk7sEAz3UnOD6sr39YyEpzP7UTrcEPVH4W%252FYku2cIGtGyG9YVJbOr2kAwG%252B2P7zgGzooeII1eZP6vZk7juKrHIJC%252B9do4Y9cfOupy3aG04WTjjKpo08pbpo8ZcDW7AlR9Zi59Q3G7HC35f1%252F1UmFs2hFxrS2gFJqQWH0Wr2adahB8U8%252BYa2ncyb0XaF%252BPqzx%252FiUmIt2rArU009CsBLjQ6OSIR5x6NlZSUEuzSgzkd0TMm83H0BYb4QzlUA0kUt9WW4lwvyIt2PuhESwfz%252B%252B%252FN6mxExZC3ut1BTrkGIyZ11D%252Fx2JeBrLtlq0v6UBEQ%252FwycnqXYTi2d8ALIHdXLHdYBUipo90DNMmNA9s3IxUEk78OT5%252B8%252FSHuQEjNpmI2TFroBNrj3Ee41yjgznEnsT2c8C6lIkRTCblAfHBusI%252F1fxNYQw9pO8%252FHu4fbYevlR2PX6v7%252BS8y2xQC2VirqjEjX6qzEneCTvcEp0FnuxBR9phhiWeRqK55QdVBapevStLJ24KPKtNKAJlBCbZrz2DXb6hTbimDQA0XBzFxJixOfXQLOqN6BR6H2obe55TwsTeMsPes81P9tzKjN%252BWW7DE1GYFstQPAlTErZWOwDhYv3ZeAm6OBKYfmIVLiL2PpAOYkE%252FX2of0QnwbafcwOOqk2diIoOcLz%7Cclp%3A2334524%7Ctkp%3ABFBM-sWZmt1f
Apple iPhone 8 Plus - 64GB - Factory Unlocked - Very Good Condition,"IDR3,642,714.29",https://www.ebay.com/itm/114980264729?epid=25033738705&_trkparms=ispr%3D1&hash=item1ac55b9b19:g:XcwAAOSw7NthOlZh&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLjYNxtR%252FEc2nNo%252BT2F1wU2GX%252B3sLyiG%252BnfKaRkqDqYQsOsiZcvbjOQstFCNbwS%252FtTBlix8xeSMo2fRfOFEuOVhVNbuKvKpo0YICUwwgpT%252FwhzB60KoP%252BBv5O%252Ff1sEA%252BRaLUD4lU6FqDRnwUW46YrWeak4bCLO4s7%252FCHUR56cInD0vx9gn5s%252FbnGOrNo0SQTPhvOWL1i7xcONKThJia69AGtFjQUeyQ17LZvwby3DZfL2p9nqd07VCFqFNN7mp%252BoLQ%252BPP4FYtahUKnNsv%252BRxlaW8Jb3hR4ygT5kbBU%252B2qYOWqtidAP5fj4w4vfT9Ud8HOyUU19hIIordOOwf1YI8Tlyy%252F9WNcwW24gU9V8zt%252Bq426Wkb3h0dtwP0pqRcxsyHJ8xwJkZnKm%252BOj8irxfs7w5NgIa9VQlm97VGNywRGPVkoySDBCSzjwUPVzBq6CjvC6%252FgZlDvtKR4Cy6MG%252BsrCQ5uT%252FsTmx4QUCHCVFf1DG4ugL3XmQwtF%252BRb0GRTP5q%252FLTgk3uH9R4vzEWmTRwVurDZK7osSaFzkKcirNhOfeFMSoB0bHsobofF9nhwoeCm9E1%252Fdndwmt%252FtWtPPYBj61TijADtjRfsHkTeoUyacv2FiDsL6oh5HskGKohaCpSco0U5qGF4oRvzIGa19DdTk3ZjMao79ui87xZbgJ%252FrcvgUU4wnbCjqUIl9Mif5Ti4bpU5T3tzs5RVRAkW4LhSXk3sZsDIQDzZrdbbyQNSZiu%252Fw%252BAq9lCI4jbAzGK6wI1VJ4UakiLoBDpUYyIn8ZDgN5yHio8GGL0gjSRzwiFBL%252Bq9AO2qM%7Cclp%3A2334524%7Ctkp%3ABFBM-sWZmt1f
Apple iPhone XR - 64GB - Factory Unlocked - Excellent Condition,"IDR4,142,714.29",https://www.ebay.com/itm/124894847425?epid=10037511250&_trkparms=ispr%3D1&hash=item1d145021c1:g:I1QAAOSwdRVhO6Lu&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSxXDXcCydCuSj2Tq2S%252F3Gnufn%252FifeTEIIW7kFpNTAq%252FoJ9JdMk4TmQyHRXCXHRZDTOVR7F76zCSOcZnsdJQ7jeJFHO3MwMJaHfi3CqEcAi7jh1oclQmu97gO0Ltz1ANRUiY4p%252FQuqCpzWgnwZ22U0cZVVEO4tBuk6rj5%252Buui1%252FQh7ebrxE4aJ7ZC0FrSITR7X3JYL9jiFBcJdZnvcPNWGlPTujtfcQ0fbLkBT51rjR0iHJsbs9QdZ33p5LGvYyZIr5bY8J0bmNDAJd%252FGHxK%252FILBM4Jlb7AlosgJ8%252FZN4nznTA5UVomSa4dHgXoOC9WSqUZD3VCw1XGhceHyP7m2m%252FzOTCHCTf7UjHSM2o39M3VHvcn1f80rhCJhcTGA6TL1my6xcwEhlqJ91K5GnTn0CIiHf89sBdWQgNX0WvrDV2u3WlEBdsp9QOxHXBQrQn0FVg7Xpmb4VN2jL54vkcVeOWPV3Yyhfm3cJuMrNe7q%252BVBusoUq1ziPMHr1OvT7CQRcWCKa%252ByoOjYa2cH9fZHm0G35ZRPnnIcyTPCQ03rfawYffv1MukJTWfROp81JKmIkOl8O96FXzj3PCh5ncpynJICaXtunLszsdgA6%252FHdB38W6O46f43apOeKiTxpCcbpiZW9ZXJWyuOR1U0fctxP67%252BHOn7%252BAc7EPEvRUYJALc8aLG1ZyBTmrsMIYhFZd%252BsVNLMkcFHE3bX6f7oVfK25npHo0hgczz1bhgjfcUQq0%252FKq8%252BguvUAqrR6q6UQi%252FXvnonjOwN%252FsExpCwUUOtxMm9fUtUqWKwU7IjTjksRJLsxVeeolfjjw%252Fpwfox6J2MSvSchBa%7Cclp%3A2334524%7Ctkp%3ABFBM_MWZmt1f
Apple iPhone 8 Plus Smartphone 64GB CDMA & GSM Unlocked - Good,"IDR3,428,285.71",https://www.ebay.com/itm/154587266174?epid=19045610417&_trkparms=ispr%3D1&hash=item23fe1e7c7e:g:RjQAAOSwdb5dsmzR&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsStEKTPzZMfQmny3knR97t0IxorqCGYjjQ70CTh9GbanrpETkSFRFz8bpz8Ujd8mqvYIAMGu33cg6QkzXJd0O0Y2SezYRdPs4KvmgVVp%252FoUeBlr23%252Fvz6pLj0sZgl5nvMiCFY4Cxv8ei38RdaUtuIQj7x0p1qyKdN1RdWVoZSEmE89Z8IBhk0wrFZuzejZMYrc7E0xE1RVeBt%252Byi8ItoS1EPfedHvxb8akjcxEEZ65G8x3v%252BaeFfUc8ljDkInNcbQYvHpNNYkl2A%252BuCqV7CHisil4gtj0nfpWwHZIK2imfzJhUFUNrKykLEdiqMqco7ZJMmJ6eCWlehpBpV%252BWdCTCgisbVIjYCzOcmIQh%252FPLEyghHHlyxdDvIxHz8ltDLp4doAdNn1CHYhGbl2DJ3jhcsKr1m%252Fno7133v0p5pAbjdDWCKJ%252FeMqCOUgvE8wg7jYmoM8hkUFOCH7f57TkeVVRpy0l4XgZ%252F%252FwW8q7ytUpawC0%252B6vO6GZ6M1KPB9ZX9HLbN9neG%252FRD7VOxOBpwkYr8WH%252FuwyQ9GVjPNvecafRP6DVbWO1OAaUlVp26Uoj1jpiz%252Fz6qbhqyteTCPzgRogqoowu0oWY%252BXQLt0SeyrRfFMuHdboAj5XQX5Dmnb%252FMNSudmzwJH%252BmWY3JS46kfb8qWAH0fybcor3AXrKBjEQ%252B1yAwbkL%252FZU1Hlw%252Bx4%252FBIIf0X9rv7%252FyWhAFTshy4N8EMh%252Bg06DFU26BLG1z7CjXkv81odv%252BiiBRC1T%252BPLpdMM1wF%252B%252Bqz69DcHcS4GpZ%252BE5jyA%252BfLcVmlMTLUHLvxydj%252FtjGpI0v0dhiJtGMixHUQ9nogFEOV%252FEj%7Cclp%3A2334524%7Ctkp%3ABFBM_MWZmt1f
Apple iPhone 8 - 64GB - Factory Unlocked - Very Good Condition,"IDR2,557,000.00",https://www.ebay.com/itm/144193730919?epid=28036015462&_trkparms=ispr%3D1&hash=item21929db967:g:Pt0AAOSwHTdhOksc&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS9d9gBrkNbRQtRn8MVXnYktLci9BQ%252B8rodku8s6YrfE2XzpCBPQEBu85QiGn%252FA9NKhMkW5xrJQot6w%252FTgFAz%252B9mvfAciobzOobM4e%252BjlTyTcT%252BC0b9COYsHtvdtwdZcPlxX37utxJve1CHPQ7l1MXdX6dsxyQCOIgWVwhQwVMsH%252Fp2X%252FgKKK4zcV5Ev1piEXJTPRZfvO%252Bquyhtobe42rHktWxN1Z9uYVtt0jmy0OWcfirPAsYGFlq1728XUrSRJBeaGhA7EU8wV%252Bg1NkF3ukqILni349%252FKHZ8bIiJlrDnlXipHMhorIAg34Hck9YCP13QUxvQls2Ntne6yZrVNIpdPgAleKu4WQHJozqnMCdULMLtYDSeqH5uR%252F0iZwiK6rYSSi4N51HZ4tQwlBy6adCMh23v08TIKgAt6mw%252BKkx7G6mCEh2fWJWppK8LA%252BOw3uDP0RLUl8MbzvX%252B62u0Sv19K7QvmUbMIqknpCSTFROXb%252F%252FdiI%252FV3XjiLxMn1U7bPU4G8rU%252BWlD%252BNeXZjuUAe2uVdSKPLdgSOioT%252B1%252B0da5W6KHCJFbI3AVtHPQFx3fgrqAASPQuRRM19SJ0MsB9mzr4mg1%252FGZYX0a2tZEeVvmx6aZIeFl0DoXqA7WlBz7DeGOAB74oLu0FVSQ4b5KmcDa8v30t9%252BHUFZ68Z4hMy%252FWnVt7swX7J53vowzK2UastxM0HqxumUrrU%252B5mNEgfeNiNwEStLDO3r1SvAEHmCO%252Byoypi%252B21utJYriis7dkCssvUvLTLDQ5GUvm83SJafePpPyJll%252BD7zfnjV9Jgoww0RN7VcS0YbYhB%252BSpeHq%252FwuSbmtO6%7Cclp%3A2334524%7Ctkp%3ABFBM_MWZmt1f
Apple iPhone 11 64 / 128 / 256 All Colors - [Network Unlocked] - As New,"IDR7,184,314.29 to IDR9,045,000.00",https://www.ebay.com/itm/224673736008?hash=item344f992548:g:~NMAAOSwFo9hgkga
Apple iPhone XR 64 / 128 / 256GB Unlocked [ AU Seller ] Expr All colors - As New,"IDR5,220,257.14 to IDR5,737,114.29",https://www.ebay.com/itm/324780031100?hash=item4b9e65fc7c:g:YmgAAOSwu7RgSaHV
Apple iPhone 12 mini - 64GB - All Colors (T-Mobile) B Good,"IDR5,571,285.71",https://www.ebay.com/itm/194765398135?epid=18041715177&_trkparms=ispr%3D1&hash=item2d58ec2077:g:9W4AAOSwwAZh7xEv&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSd3M8ngECaRA0SmyU4KT%252Fnh80laJ9Nrjlq1Vcb7dGBuus9OQ%252FAVTJt27unt9Bqq2crrfI9fFy4wuYaLbD4HDJk0s7QuALAhkbwz4DPjXgCUKN8C3K16diUVJKztFEUSc2HDdbzqCbqU5C1LYXEtFro4J9kUEZoLr1uJaKqLQRUuqFM%252BH1cJ1ju3Cqx%252BW3gTBlGE7DU3L7c4CdmIzluwy3ytbLTHQtz7lz4K%252FOx0sCqYPtYe%252B8t2JW7IWrgxnXVQqMysETJAFvnffqIcM726Nj6OFRIHUDClRiBH5MbotODDNxNckeTFUfIZ8CxblNY6pRVk8PqzRxYLXOXhb3BP28uI9GRsVhdiVFh8qoPuh36LcOyOLqesFOMhOAZso6NEy3qLF82RdStkRy7GMKMBDUBOJgQBLKGEyMoWY81Dv%252BP0GQVEpFL08G8Z%252FIxaOgCa0h2NTJxdZbUVYShLDrEcQX2p%252Fp8TF2n1QOxELjQtixqscaXBpmwnc89dFSdCOcWy6vEihRdOBDDzUxtxREhpq%252FeLe7cCTfuERZ%252FN4PZh%252B%252BoPsfF8fPysVkWJjgsPJXilMmzLYe2cUbCPfOZsRyh4hSyUcPN4J2%252F%252Fh8RRLYJDVHaDNBndbHFNqAE5Mo1cXcJ%252BWPvNXhBKSyZ8KBGGd2e1eWVGq3ApVev6dnbvTP5cuVqYnh0NPvdxf2NwxJgSbYdXZiejvTQ4KJMXCD8vpvUmWkqbjoUT%252B9GjxLvt6gKsp7433e1IURXq5GHGetz87ltVM19J48uDSQjUs4k1UlU4TtPgZVI0j3VpL%252FgKFqsju8PKRFVGYXOaY33xfWix5abuT2%7Cclp%3A2334524%7Ctkp%3ABFBM_MWZmt1f
Apple iPhone 11 Pro Max A2161 ATT T-Mobile Verizon Factory Unlocked - VERY GOOD,"IDR9,414,285.71 to IDR10,128,571.43",https://www.ebay.com/itm/255107476973?epid=11037566785&_trkparms=ispr%3D1&hash=item3b65972ded:g:J9YAAOSwHkhh1hIr&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSg3Ye8yTWgOW7pmE1t838dj5VZn5Gf1K%252BIfSBa%252BxMHI6YI3SAKNAWPiXK44X6%252F07GjyBuJdRLfC%252FOWIXr5j%252FTerafnwCzPJkZNc2wTsGOws%252BK1%252FJ8EYVo7mLRBin5u5CvIY9iAfFXqem3jnTY2GTWxt42qShUjjLv258ZgAGwfZ1vyXReXh2B6bhk8%252FUxXBj5yELUda4FHtfM9A0bvER7YT2B%252BVmqC7M1HBFKF9P0WWCfWtUP05mtQc2nODNA6uFU20nwoCbwUF0I5xdzvTDKpSvNKN1op8iCDcneZPac0TknI%252BPc4bdiOAHJXruSvJECMWCXdCaoWKNQRs9UABdrSut9gezLS2gAVLldyIWpOeDpEqUUm%252FkdtHv7qjzT8eA2Jpc3rHgPf8TsncSJkiiBzX5SIZWTtJ3TpAl9cuxdBT9VlBAYQqiN0PPRnM8S6%252FoIy0HOuDynWweHyBwj2Qt3Ikb%252B8nDMFJZN17JPageGoU2ulDnfYv8mAtdYja6ISwbynHMjlAhw49zU2sN3U6%252B3g7uiqwZTLrDVNEQ90tyJBG5AjDZW9U91oTps3w1Ms%252FnJ%252FlnAS3zt73sjzUZAvr6rT5PiXVSA1IN8k8p6KS0vV5mj%252BaqSgYjbZVvZ0VzT%252BVk51c6GU6O9TZXYs%252FPqEw0EamuJW6J0Hj94LdkMfl65LWtVdkRnpffhw76QwOxgCixWoe7L%252BJ0NMPgdJ8QLejBb64aYYi4RvinrWKvOuKCau9i3v%252FZVYw4uMtobRllp7x1KpzVwfFEfAr41ISawLswGfhvnAD2ogbV%252Fn0iVTZCoZ21fLnvdgduSyZNeTp1xqsnQ%7Cclp%3A2334524%7Ctkp%3ABFBM6OeZmt1f
Apple iPhone 11 - 64GB - Factory Unlocked - Excellent Condition,"IDR5,714,142.86",https://www.ebay.com/itm/124894924869?epid=6034218704&_trkparms=ispr%3D1&hash=item1d14515045:g:N0MAAOSw9JVhO7M9&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSxXDXcCydCuSj2Tq2S%252F3GnuMwvh6p2nbSlu0B76BJhP5DAPRkvf1O%252BMgZv1r%252BrSPrvk46CRksMgKD0wRFgeuWKNi3dvU23J6%252BFBrmQ5u42X%252FFxHe%252FemRa0e32TlRTjmxDrcXTukqnmR8BhIgH0tc6t9EFoq0rtLYCagEJ%252BTKvI5oDVIuf%252BhR0jRkapXNsdzVHo6gB%252BkmFGt3Gesp9zkQ9GrVqajTbP4QEqAdE0%252FfoOZU9oRKU9VEFqRwmtpDwP5Sr4EsOOVfs4B4ez0MYVo%252FbF2gCwUvSWmpG6NuCaxeGe%252BNImtQzE2WndENrfk5mAO24ZZ7fo3uGuB0JfipqxNPxvtM0mgOb7fNrVNkRa%252BwgBiGGR4uDSp8eM%252BNYk3eQV5a%252BSe9Rm3xStLi%252FNtsKJ4g90Gk1fTAelmXhVbnq2schknJft9lu6KRVqxLRop4%252BgkoEwJG79a02r0FG4zwfHc3kOM2rVNEoTNOI4%252Fao8%252B%252BFpTu%252BT64RYVQ%252BOURSaMrbjjksLJfpnxzFZMsRrW550Luazi0Hs0fLqVcnYbbTnlMoseXBXVxFv1bHQFtbbinteAgV1t9rllHF6QjaIDP9XMYyui3dsBZ%252BZqU3F8Ist%252FMZT4EYUABKY9RHnRj5B%252FLkEv8KAbXBHmzZrhkNYSPZIJ88eoy8DrN67%252FnCMDqujSxMY%252BuHQF3KeR7Dweag1rGmdboPcfnvFtGrxmgkTClZoJ7slAsVUAKY8veAnvs%252BbpCGYEt85%252BgAwNVrpJ%252BR8FZYBXUgV9GbWO6bwtTK0NE%252BK8g9kN7G9Gp6Px9dC%252B32KtXT0ZDD9diiqg0dPjCp9LZNjskc%7Cclp%3A2334524%7Ctkp%3ABFBM6OeZmt1f
Apple iPhone X - 64GB - Factory Unlocked - Excellent Condition,"IDR3,999,857.14",https://www.ebay.com/itm/124893317985?epid=241957274&_trkparms=ispr%3D1&hash=item1d1438cb61:g:H08AAOSwBmRhOoY0&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSxXDXcCydCuSj2Tq2S%252F3GnuaWkEpw8EyNMdoY82UwtNzQLAfnnltOrrmwR2rB56IN7%252BH%252BQcML1xs2BUlzLbpokqew43kyuVbrwBKfuRCXTKicDngJFA7RhCdurUVSe1CoT9vF2GT7zdNkAuTEMOHXU2acgj49GMK6VxiW6CUNznO%252Bw0FQJrSmKFRqpHc5AAQlW0KczpLrIeARnq8ESkvbOs0da0G%252FCHnFgviBnwJ73%252FVJ8WGECCF%252BbOO%252FuQWduqlwye3pTYN2fxQEgGa1yORbHXzNUjqxbT8u8nMqz0dsslK43rYJjifRYk%252FyXpRDRZmY9hdPtewKRsqV%252FdIqf9gpUHJrFmrVCXOFxHQyiD%252BwYAHcGcyv%252BC%252BecA7u8P6Pyp1uvlEwXnlZRr2FqKLx2nUtolPYbwvnROw4PxOjI3T%252B163QmU6sI9vSvY63fFW5atuXQvpuI8ggNYMTLBZRxQmgx7H3z5HWNT47aWG9RIvuW2C1T7J6RMUFFb8T4BKPY6P3012byuhpnqGbZgiJVIGa6ahmNh36FS4vhXGLQKv5izWZZ%252BSq%252FhRiBEc8I4dNLKbhyVk%252Fak9iqqcC16tQkA%252BYZ90WatqtBdtSVqOr5Yrao6IBQYp0nqRikNk52MEOuril5YGjlhGubZqBf7HeCwyL2HnuLdR7z%252BuvCRblQDA5O16iAdVcnekOyxteOS%252FQCeC9p8HIjthLMeiZvLSYUCyWwAsXJYLUNPhEVDPWTOVvNixAI1hwUcylye3tWdhYkG%252FxNHhB408lFWwAFo%252FzGblE%252FxE7Nl3lzq%252FMc6jo3u1O3pt3tUq%252FMrYVgd3BrlmOItMH%7Cclp%3A2334524%7Ctkp%3ABFBM6OeZmt1f
Apple iPhone X - 256GB - Factory Unlocked - Very Good Condition,"IDR4,357,000.00",https://www.ebay.com/itm/124893349756?epid=21043065579&_trkparms=ispr%3D1&hash=item1d1439477c:g:H08AAOSwBmRhOoY0&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSxXDXcCydCuSj2Tq2S%252F3GnmxlWPmfeQOve7CL2L3pGLAbKc3JPeBbxJooJn9flZZ5YCt%252BM93EpYwrTCYwcY6xiRjomdVxFh%252FOZpCRvRblLthdn9CYGxnpw8VIL0n4gqfk55XwP%252BJN71NLPQGB2doTTOzVIl1R1lKKQSBg29p3NEgxhuFfMuWMvOAfoXBBiim%252BhijZpK7VuPw8sV677CtUmQqXjwThkQJUjTWwJAgxcZ1wDaIqr0ueUFBIPI0LHWOUdFuuxhxtoWwQUMJXV1j5zbmSZF3ZTSKlNweLjecZVfL%252BF7HWymHeo1%252B%252BhoFjV5b6%252FKVaAK0QWXeTxBIUSkbrpT92I0NaapiJtap163WuMDOoFPoekQdvFy5086rrBElRSW3tceKUK4I9UgX9FxhdoBa8Jm2LpBKbd%252Binuv4Kdx5w48wV7jSpP8emrzWPI66M5rvKi1u2LV4sPP%252FZbDPnz1sgtqTc1f6OIXY%252FFQVqDaZ%252Bp0fu9HI%252BzCWHQD8rf6c8Q%252F413DvAO1k8f2eUU%252BEkDGE7%252BBNYrNJKeDETiXugOh6QLhx9jR2CDj%252F9UCrbAAdNNoq%252FDljN3M6%252Ff63sC4zvEvU8T%252Bj9HPb%252F%252BV2LzmvuzGrQTm0B6mqJD9vtFApUd0jzacPEtIXcByes%252FNR81mcrkDFCcmU24hYkREP8HlAOvC2cbck84evEelcYeEQhdQ%252FEY8%252FQdEXwLHR8cmIy3kEPJ2EoU1zocxSOP%252BMT0J1aply%252FXFFNwspBYngOWSI5whZy1GUcHOsB7T7J08aUBvKYe5lErDff%252FMEBHXcL0dqa7nnsXft3uEru8g6dO4hL3FF9%7Cclp%3A2334524%7Ctkp%3ABFBM6OeZmt1f
Apple iPhone SE - 64GB - Factory Unlocked - Good Condition,"IDR999,857.14",https://www.ebay.com/itm/144376410632?hash=item219d813208:g:OCgAAOSwcrph5ws4
Apple iPhone 11 - 128GB - Factory Unlocked - Excellent Condition,"IDR6,428,428.57",https://www.ebay.com/itm/144195246961?epid=5037434398&hash=item2192b4db71:g:N0MAAOSw9JVhO7M9
Apple iPhone 6 Plus 64GB GSM Unlocked AT&T T-Mobile Very Good Condition,"IDR1,570,714.29",https://www.ebay.com/itm/304077017715?epid=240531138&hash=item46cc671273:g:NtMAAOSwiI5hjFcn
Apple iPhone 12 mini 256GB GSM Unlocked AT&T T-Mobile Excellent Condition,"IDR7,356,428.57",https://www.ebay.com/itm/294381042539?epid=5041723898&hash=item448a7a3b6b:g:sf8AAOSwbhJhjUzP
Apple iPhone XR - 64GB - Factory Unlocked - Very Good Condition,"IDR3,828,428.57",https://www.ebay.com/itm/124894860851?epid=16037056288&hash=item1d14505633:g:I1QAAOSwdRVhO6Lu
"Case For iPhone 11 12 13 PRO MAX Mini X, XR XS Shockproof Protective 360 Cover","IDR116,518.34",https://www.ebay.com/itm/255355443105?_trkparms=ispr%3D1&hash=item3b745ed7a1:g:yrsAAOSwRFZh8w9U&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSg3Ye8yTWgOW7pmE1t838dnTvnjFaz7AZEb3ZdfhYT5Pa2AbZd8PFjNSJ8JRXM%252Fe%252BfCKwd8K08Y1M3LlVQt%252Ft5T8QvTB4dpQhOQH8sM7o99uCOV%252BRKeMZq%252BHXz0zOeNXPQCGw%252BLh8CjCqWb46bzIKNv46NuvaoDoPuvDGjK9QTne8nsTVyqs5%252F0mox2yKCh1F8HfAKIldxQ5tfv8756T8HMVpdOHXp5blzqMDh2CMMx6b516L0vpJ0Qlx5AAoPvFQDLNzpVhvOGklPxurpHDyE7pbicbP1NWg80OupoEeLdRQrLTNzitCUE21to0uDJ7r4Q2t223huDlJsa6i1zYlUhhrFavza5VgDnqfODRlJpicWuYr7f1X8Yhm4HMeRvOI0OkTJBmlvV4YQkaFFfVNyTjee3ABxIercUKJO0ibVq7kaWGiISWDtJhw3gzNqlA36zAEGkGbpI117ZxWX2%252FwPIvumSDA8i90hF1tWh23lzX2IBJpBm0m7y56LsmBKO4i1ooDsyBsX7NGIdWcDqCbea1zbl9Up2U4PYYxn6Au5tdCIALveFkvc7%252F%252BNe72cdGPtm1f3qzRy6BQjlDSeQpWBZ4AGo4FrWfYcUDMWJ1ddpOeZgrybqTb7seShUkmyb17LFBqhc12cMVf0IsY%252F9qBDW7Q%252B1Wu5oPhTuYVXgH0CrNKpNlFn5nUqFKOtcJ7sjeUlTFOinBMiDPbcUU2XDXVixOa5GKS3ksY58tzK3T2NHcDr4MbXK4YIKx8CMFQRVc42ID8%252FSkFKFRcEAxcSxZ4f6Dr3zbJGC7g8p0jzdw6mVSpHD6jhsTntYYSoIgSntYS%7Cclp%3A2334524%7Ctkp%3ABFBM6OeZmt1f
Apple iPhone 11 Pro - 64GB - Factory Unlocked - Excellent Condition,"IDR7,142,714.29",https://www.ebay.com/itm/114982579699?epid=9037957801&_trkparms=ispr%3D1&hash=item1ac57eedf3:g:Uk0AAOSwhi9hO8iy&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSR84A%252FGMxXIqJzFmDq6lDLrinIE1aKQz8HOAonxD%252B887%252BCSxQzjeCf8UfL28h%252BY1VXRnaxlwP%252BkscVy364NahGbgBz5E2EqXwvkSuz5R6%252BOEsXNE3qPdxqDnmfHWPifhPVOcKCTQsjTkCL3rMM6vfHah1Uo3hegSUZkMHPifGXfuI6TCa4XJIHC5ZqOfpMCFqJlNmxrZZsRE0r7rnQMwCFZJSbkAYqAQ%252FQ%252Bo634h1%252BAi5I00FLN39IlMwH28IeA71wXxs9AEGPWLs39y3gIFNS6CBLZoYbITbrnf8BTmWrkvSfnBeq1YKJwaoK3ok%252B90MBLSqvEOIzC43kjLBonSKrpT3UNLwFahSwPZMTbLm59fBoC2rdFgoQio3U6Z7YXh6vhbXv2iDrZvFp7xK47ZEhRbmk2GzG2npjsuF%252BzmFnVYOwAp1gkjT9jFd7eyGwwUIwCPQVvf%252FI%252FCQMHymb7Py%252BQj1R5eKRmFhLkS%252FN%252Ft%252BxIU5iySCUTGVNg3q6xrIQr8rDHlSZ8uXc9dJGXIZ4CeRWkAsPR2DzsAfQWZKvDNcdkz%252B5d9mn1%252FC7TTtu3BdHyiUTZ7iVNkc%252BSs14rY6dOlpiNvbQXZ%252Bw9vUPtiEBA5K9GsrB4U2oxphKUiBf3fB5jnQ22MykUHjgHKgupITTRWhOeKmcjmL4D7cJXDCfI2uiMNjsdgB%252FKnX10PMIm74LY3mJzyKLd9QtaKVbbDotmLHu0pv0k%252Fx4yIQHxJJznBo7YS0iIiLIvHzXe8VeI4BYQqQAM1TbtA1kuHEz%252BYReclb6VNUfL9yF7q9POzWki7omhnvzlfhqAQ3AEa3sg%252BgnBdt%7Cclp%3A2334524%7Ctkp%3ABFBM6OeZmt1f
